SDG,keyword,frequency,elsevier_word,max_weight,relevance_score
5,boys,9,True,3.24,29.160000000000004
5,morality,9,,2.93,26.37
5,adolescent,9,,2.93,26.37
5,adolescents,9,,2.93,26.37
5,lgbt,9,,2.93,26.37
5,prostitution,9,,2.93,26.37
5,homosexuals,9,,2.93,26.37
5,bigoted,9,,2.93,26.37
5,femininity,9,,2.93,26.37
5,heterosexuals,9,,2.93,26.37
5,monogamous,9,,2.93,26.37
5,anal sex,9,,2.93,26.37
5,intercourse,9,,2.93,26.37
5,sexual intercourse,9,,2.93,26.37
5,oral sex,9,,2.93,26.37
5,gender discrimination,9,,2.93,26.37
5,condescension,9,,2.93,26.37
5,cynicism,9,,2.93,26.37
5,inequality,9,,2.93,26.37
5,religious intolerance,9,,2.93,26.37
5,ladies,9,,2.93,26.37
5,teens,9,,2.93,26.37
5,youths,9,,2.93,26.37
5,teenagers,9,,2.93,26.37
5,mothers,9,,2.93,26.37
5,adult,9,,2.93,26.37
5,inequalities,9,,2.93,26.37
5,ethnicity,9,,2.93,26.37
5,blacks,9,,2.93,26.37
5,abortion,8,True,3.55,28.4
5,biases,8,True,2.93,23.44
5,spirituality,8,,2.93,23.44
5,stds,8,,2.93,23.44
5,gender identity,8,,2.93,23.44
5,premarital sex,8,,2.93,23.44
5,sexual orientation,8,,2.93,23.44
5,slurs,8,,2.93,23.44
5,racists,8,,2.93,23.44
5,sexual assault,8,,2.93,23.44
5,unprotected sex,8,,2.93,23.44
5,sexual encounters,8,,2.93,23.44
5,promiscuity,8,,2.93,23.44
5,injustice,8,,2.93,23.44
5,negative stereotypes,8,,2.93,23.44
5,harassment,8,,2.93,23.44
5,animus,8,,2.93,23.44
5,male counterparts,8,,2.93,23.44
5,husbands,8,,2.93,23.44
5,violence,7,True,3.31,23.17
5,stereotype,7,True,2.95,20.650000000000002
5,slavery,7,,2.93,20.51
5,nudity,7,,2.93,20.51
5,sexually transmitted diseases,7,,2.93,20.51
5,politically correct,7,,2.93,20.51
5,sexy,7,,2.93,20.51
5,human rights,7,,2.93,20.51
5,transgendered,7,,2.93,20.51
5,promiscuous,7,,2.93,20.51
5,consensual sex,7,,2.93,20.51
5,homosexual acts,7,,2.93,20.51
5,anti americanism,7,,2.93,20.51
5,teen,7,,2.93,20.51
5,erotic,7,,2.93,20.51
5,racial profiling,7,,2.93,20.51
5,segregation,7,,2.93,20.51
5,self loathing,7,,2.93,20.51
5,xenophobia,7,,2.93,20.51
5,injustices,7,,2.93,20.51
5,condom,6,True,6.62,39.72
5,empowerment,6,True,5.03,30.18
5,erotica,6,,2.93,17.580000000000002
5,pregnancy,6,,2.93,17.580000000000002
5,condoms,6,,2.93,17.580000000000002
5,abstinence,6,,2.93,17.580000000000002
5,religious,6,,2.93,17.580000000000002
5,tolerance,6,,2.93,17.580000000000002
5,vulgar,6,,2.93,17.580000000000002
5,discriminatory,6,,2.93,17.580000000000002
5,slut,6,,2.93,17.580000000000002
5,narrow minded,6,,2.93,17.580000000000002
5,anti semitic,6,,2.93,17.580000000000002
5,sexually transmitted disease,6,,2.93,17.580000000000002
5,couples,6,,2.93,17.580000000000002
5,procreation,6,,2.93,17.580000000000002
5,stis,6,,2.93,17.580000000000002
5,hypocrisy,6,,2.93,17.580000000000002
5,sexual harassment,6,,2.93,17.580000000000002
5,hate speech,6,,2.93,17.580000000000002
5,tribalism,6,,2.93,17.580000000000002
5,machismo,6,,2.93,17.580000000000002
5,hostility,6,,2.93,17.580000000000002
5,inferiority,6,,2.93,17.580000000000002
5,victimization,6,,2.93,17.580000000000002
5,youth,6,,2.93,17.580000000000002
5,moms,6,,2.93,17.580000000000002
5,babies,6,,2.93,17.580000000000002
5,sexual abuse,6,,2.93,17.580000000000002
5,sexual misconduct,6,,2.93,17.580000000000002
5,materialism,6,,2.93,17.580000000000002
5,womanhood,6,,2.93,17.580000000000002
5,multiculturalism,6,,2.93,17.580000000000002
5,marry,6,,2.93,17.580000000000002
5,spouses,6,,2.93,17.580000000000002
5,chastity,6,,2.93,17.580000000000002
5,bestiality,6,,2.93,17.580000000000002
5,lovemaking,6,,2.93,17.580000000000002
5,sexually explicit,6,,2.93,17.580000000000002
5,genital,5,True,3.63,18.15
5,biased,5,True,3.25,16.25
5,contraception,5,,2.93,14.65
5,globalization,5,,2.93,14.65
5,romance,5,,2.93,14.65
5,multicultural,5,,2.93,14.65
5,demeaning,5,,2.93,14.65
5,stereotypical,5,,2.93,14.65
5,macho,5,,2.93,14.65
5,lewd,5,,2.93,14.65
5,abusive,5,,2.93,14.65
5,progressives,5,,2.93,14.65
5,heterosexual couples,5,,2.93,14.65
5,unmarried,5,,2.93,14.65
5,circumcised,5,,2.93,14.65
5,gay lesbian,5,,2.93,14.65
5,consensual,5,,2.93,14.65
5,interracial,5,,2.93,14.65
5,sex marriage,5,,2.93,14.65
5,glbt,5,,2.93,14.65
5,herpes,5,,2.93,14.65
5,consenting adults,5,,2.93,14.65
5,meanness,5,,2.93,14.65
5,unfairness,5,,2.93,14.65
5,narcissism,5,,2.93,14.65
5,immorality,5,,2.93,14.65
5,ugliness,5,,2.93,14.65
5,judicial activism,5,,2.93,14.65
5,sectarianism,5,,2.93,14.65
5,kids,5,,2.93,14.65
5,mens,5,,2.93,14.65
5,wives,5,,2.93,14.65
5,youngsters,5,,2.93,14.65
5,athletes,5,,2.93,14.65
5,abuse,5,,2.93,14.65
5,incest,5,,2.93,14.65
5,pedophilia,5,,2.93,14.65
5,domestic violence,5,,2.93,14.65
5,maternal,5,,2.93,14.65
5,child,5,,2.93,14.65
5,poverty,5,,2.93,14.65
5,hate crimes,5,,2.93,14.65
5,oppression,5,,2.93,14.65
5,disparities,5,,2.93,14.65
5,fundamentalism,5,,2.93,14.65
5,atheism,5,,2.93,14.65
5,societal,5,,2.93,14.65
5,fascism,5,,2.93,14.65
5,hiv aids,5,,2.93,14.65
5,title ix,5,,2.93,14.65
5,porn,5,,2.93,14.65
5,pregnant,5,,2.93,14.65
5,kissing,5,,2.93,14.65
5,racial equality,5,,2.93,14.65
5,fathers,5,,2.93,14.65
5,racial hatred,5,,2.93,14.65
5,inequities,5,,2.93,14.65
5,adults,5,,2.93,14.65
5,masturbate,5,,2.93,14.65
5,genitals,5,,2.93,14.65
5,sodomy,5,,2.93,14.65
5,genitalia,5,,2.93,14.65
5,masturbating,5,,2.93,14.65
5,virginity,5,,2.93,14.65
5,kinky,5,,2.93,14.65
5,circumcision,4,True,3.43,13.72
5,marriages,4,True,3.04,12.16
5,chlamydia,4,True,2.96,11.84
5,menopause,4,,2.93,11.72
5,transsexuals,4,,2.93,11.72
5,breastfeeding,4,,2.93,11.72
5,condescending,4,,2.93,11.72
5,crass,4,,2.93,11.72
5,patronizing,4,,2.93,11.72
5,stereotyped,4,,2.93,11.72
5,judgmental,4,,2.93,11.72
5,leftist,4,,2.93,11.72
5,religious right,4,,2.93,11.72
5,sisterhood,4,,2.93,11.72
5,transsexual,4,,2.93,11.72
5,leftists,4,,2.93,11.72
5,sex couples,4,,2.93,11.72
5,gay couples,4,,2.93,11.72
5,openly gay,4,,2.93,11.72
5,hiv infection,4,,2.93,11.72
5,celibate,4,,2.93,11.72
5,same sex,4,,2.93,11.72
5,happily married,4,,2.93,11.72
5,sexually transmitted infections,4,,2.93,11.72
5,childless,4,,2.93,11.72
5,married,4,,2.93,11.72
5,cohabitation,4,,2.93,11.72
5,wedlock,4,,2.93,11.72
5,rudeness,4,,2.93,11.72
5,nastiness,4,,2.93,11.72
5,vulgarity,4,,2.93,11.72
5,idiocy,4,,2.93,11.72
5,glass ceiling,4,,2.93,11.72
5,racial segregation,4,,2.93,11.72
5,mccarthyism,4,,2.93,11.72
5,inequity,4,,2.93,11.72
5,insensitivity,4,,2.93,11.72
5,boy,4,,2.93,11.72
5,children,4,,2.93,11.72
5,chicks,4,,2.93,11.72
5,dads,4,,2.93,11.72
5,teenage,4,,2.93,11.72
5,mums,4,,2.93,11.72
5,lust,4,,2.93,11.72
5,discriminated,4,,2.93,11.72
5,discriminate,4,,2.93,11.72
5,homelessness,4,,2.93,11.72
5,disability,4,,2.93,11.72
5,genocide,4,,2.93,11.72
5,radicalism,4,,2.93,11.72
5,criminality,4,,2.93,11.72
5,sexiness,4,,2.93,11.72
5,taboos,4,,2.93,11.72
5,conservatism,4,,2.93,11.72
5,sensibility,4,,2.93,11.72
5,postmodern,4,,2.93,11.72
5,emancipation,4,,2.93,11.72
5,individualism,4,,2.93,11.72
5,socialism,4,,2.93,11.72
5,civil rights movement,4,,2.93,11.72
5,ideologies,4,,2.93,11.72
5,worldview,4,,2.93,11.72
5,perception,4,,2.93,11.72
5,generalizations,4,,2.93,11.72
5,misperceptions,4,,2.93,11.72
5,preconceived notions,4,,2.93,11.72
5,preconceptions,4,,2.93,11.72
5,inferiority complex,4,,2.93,11.72
5,stigma,4,,2.93,11.72
5,divorce,4,,2.93,11.72
5,marriage equality,4,,2.93,11.72
5,lesbian gay bisexual,4,,2.93,11.72
5,brides,4,,2.93,11.72
5,apartheid,4,,2.93,11.72
5,man,4,,2.93,11.72
5,insecurities,4,,2.93,11.72
5,sexually harassed,4,,2.93,11.72
5,civilians,4,,2.93,11.72
5,orgasms,4,,2.93,11.72
5,orgasm,4,,2.93,11.72
5,fondling,4,,2.93,11.72
5,raped,4,,2.93,11.72
5,sexually assault,4,,2.93,11.72
5,sexual assaults,4,,2.93,11.72
5,horny,4,,2.93,11.72
5,sexually assaulted,4,,2.93,11.72
5,pornography,4,,2.93,11.72
5,manly,4,,2.93,11.72
5,androgynous,4,,2.93,11.72
5,intimacy,4,,2.93,11.72
5,libido,4,,2.93,11.72
5,chivalry,4,,2.93,11.72
5,sensual,4,,2.93,11.72
5,whites,4,,2.93,11.72
5,sexual molestation,4,,2.93,11.72
5,marginalization,3,True,6.54,19.62
5,representation,3,True,4.11,12.330000000000002
5,fertility,3,True,3.82,11.459999999999999
5,victims,3,True,3.39,10.17
5,fgm,3,True,3.14,9.42
5,psychology,3,,2.93,8.790000000000001
5,theology,3,,2.93,8.790000000000001
5,sociology,3,,2.93,8.790000000000001
5,spiritual,3,,2.93,8.790000000000001
5,politics,3,,2.93,8.790000000000001
5,relationships,3,,2.93,8.790000000000001
5,religions,3,,2.93,8.790000000000001
5,psychological,3,,2.93,8.790000000000001
5,intellectual,3,,2.93,8.790000000000001
5,behaviour,3,,2.93,8.790000000000001
5,pop culture,3,,2.93,8.790000000000001
5,politically incorrect,3,,2.93,8.790000000000001
5,mean spirited,3,,2.93,8.790000000000001
5,bitchy,3,,2.93,8.790000000000001
5,denigrating,3,,2.93,8.790000000000001
5,raunchy,3,,2.93,8.790000000000001
5,elitist,3,,2.93,8.790000000000001
5,bigot,3,,2.93,8.790000000000001
5,gratuitous,3,,2.93,8.790000000000001
5,indecent,3,,2.93,8.790000000000001
5,suggestive,3,,2.93,8.790000000000001
5,ann coulter,3,,2.93,8.790000000000001
5,women history month,3,,2.93,8.790000000000001
5,equal rights,3,,2.93,8.790000000000001
5,human,3,,2.93,8.790000000000001
5,married couples,3,,2.93,8.790000000000001
5,gonorrhea,3,,2.93,8.790000000000001
5,lesbian couples,3,,2.93,8.790000000000001
5,hiv,3,,2.93,8.790000000000001
5,civil unions,3,,2.93,8.790000000000001
5,sex marriages,3,,2.93,8.790000000000001
5,chaste,3,,2.93,8.790000000000001
5,genders,3,,2.93,8.790000000000001
5,marital,3,,2.93,8.790000000000001
5,gay marriages,3,,2.93,8.790000000000001
5,matrimony,3,,2.93,8.790000000000001
5,unfaithful,3,,2.93,8.790000000000001
5,closeted,3,,2.93,8.790000000000001
5,syphilis,3,,2.93,8.790000000000001
5,normative,3,,2.93,8.790000000000001
5,boyfriends,3,,2.93,8.790000000000001
5,nepotism,3,,2.93,8.790000000000001
5,divisiveness,3,,2.93,8.790000000000001
5,babes,3,,2.93,8.790000000000001
5,teenage girls,3,,2.93,8.790000000000001
5,co ed,3,,2.93,8.790000000000001
5,gals,3,,2.93,8.790000000000001
5,varsity,3,,2.93,8.790000000000001
5,voyeurism,3,,2.93,8.790000000000001
5,torture,3,,2.93,8.790000000000001
5,hiv prevention,3,,2.93,8.790000000000001
5,corruption,3,,2.93,8.790000000000001
5,discriminated against,3,,2.93,8.790000000000001
5,discriminates,3,,2.93,8.790000000000001
5,discriminating,3,,2.93,8.790000000000001
5,equal employment opportunity,3,,2.93,8.790000000000001
5,censorship,3,,2.93,8.790000000000001
5,religious minorities,3,,2.93,8.790000000000001
5,unequal,3,,2.93,8.790000000000001
5,eeoc,3,,2.93,8.790000000000001
5,ethnic minorities,3,,2.93,8.790000000000001
5,title vii,3,,2.93,8.790000000000001
5,decadence,3,,2.93,8.790000000000001
5,inhumanity,3,,2.93,8.790000000000001
5,irreverence,3,,2.93,8.790000000000001
5,fanaticism,3,,2.93,8.790000000000001
5,demonization,3,,2.93,8.790000000000001
5,iconography,3,,2.93,8.790000000000001
5,modernism,3,,2.93,8.790000000000001
5,feminine,3,,2.93,8.790000000000001
5,modernity,3,,2.93,8.790000000000001
5,secularism,3,,2.93,8.790000000000001
5,humanism,3,,2.93,8.790000000000001
5,liberals,3,,2.93,8.790000000000001
5,mores,3,,2.93,8.790000000000001
5,bourgeois,3,,2.93,8.790000000000001
5,civil society,3,,2.93,8.790000000000001
5,ethnic,3,,2.93,8.790000000000001
5,generalization,3,,2.93,8.790000000000001
5,clichés,3,,2.93,8.790000000000001
5,prejudiced,3,,2.93,8.790000000000001
5,naked,3,,2.93,8.790000000000001
5,prop 8,3,,2.93,8.790000000000001
5,advocacy,3,,2.93,8.790000000000001
5,gay lesbian bisexual,3,,2.93,8.790000000000001
5,proposition 8,3,,2.93,8.790000000000001
5,latinas,3,,2.93,8.790000000000001
5,people,3,,2.93,8.790000000000001
5,prisoners,3,,2.93,8.790000000000001
5,students,3,,2.93,8.790000000000001
5,infants,3,,2.93,8.790000000000001
5,pregnant women,3,,2.93,8.790000000000001
5,racial tension,3,,2.93,8.790000000000001
5,hate,3,,2.93,8.790000000000001
5,gents,3,,2.93,8.790000000000001
5,notions,3,,2.93,8.790000000000001
5,misconceptions,3,,2.93,8.790000000000001
5,perceptions,3,,2.93,8.790000000000001
5,mindsets,3,,2.93,8.790000000000001
5,archetypes,3,,2.93,8.790000000000001
5,attitudes,3,,2.93,8.790000000000001
5,misunderstandings,3,,2.93,8.790000000000001
5,beliefs,3,,2.93,8.790000000000001
5,truths,3,,2.93,8.790000000000001
5,feelings,3,,2.93,8.790000000000001
5,resentments,3,,2.93,8.790000000000001
5,ideology,3,,2.93,8.790000000000001
5,antagonism,3,,2.93,8.790000000000001
5,meritocracy,3,,2.93,8.790000000000001
5,sexual dysfunction,3,,2.93,8.790000000000001
5,religious extremism,3,,2.93,8.790000000000001
5,older,3,,2.93,8.790000000000001
5,individuals,3,,2.93,8.790000000000001
5,obese,3,,2.93,8.790000000000001
5,mature,3,,2.93,8.790000000000001
5,younger,3,,2.93,8.790000000000001
5,smokers,3,,2.93,8.790000000000001
5,gamers,3,,2.93,8.790000000000001
5,mating,3,,2.93,8.790000000000001
5,caucasians,3,,2.93,8.790000000000001
5,racially,3,,2.93,8.790000000000001
5,anal,3,,2.93,8.790000000000001
5,penises,3,,2.93,8.790000000000001
5,penis,3,,2.93,8.790000000000001
5,vagina,3,,2.93,8.790000000000001
5,vaginal,3,,2.93,8.790000000000001
5,anus,3,,2.93,8.790000000000001
5,underage girls,3,,2.93,8.790000000000001
5,undressed,3,,2.93,8.790000000000001
5,individuality,3,,2.93,8.790000000000001
5,sensuality,3,,2.93,8.790000000000001
5,girly,3,,2.93,8.790000000000001
5,arousal,3,,2.93,8.790000000000001
5,statutory rape,3,,2.93,8.790000000000001
5,fondled,3,,2.93,8.790000000000001
5,molested,3,,2.93,8.790000000000001
5,molestation,3,,2.93,8.790000000000001
5,childbearing,3,,2.93,8.790000000000001
5,polygamy,3,,2.93,8.790000000000001
5,flirtatious,3,,2.93,8.790000000000001
5,sexual exploitation,3,,2.93,8.790000000000001
5,marginalized,2,True,9.28,18.56
5,stalking,2,True,3.85,7.7
5,board,2,True,3.57,7.14
5,directors,2,True,3.14,6.28
5,candidates,2,True,3.0,6.0
5,entrepreneurs,2,True,2.95,5.9
5,addiction,2,,2.93,5.86
5,philosophy,2,,2.93,5.86
5,parenting,2,,2.93,5.86
5,intimate,2,,2.93,5.86
5,language,2,,2.93,5.86
5,attitude,2,,2.93,5.86
5,bioethics,2,,2.93,5.86
5,context,2,,2.93,5.86
5,vagina monologues,2,,2.93,5.86
5,derogatory,2,,2.93,5.86
5,insensitive,2,,2.93,5.86
5,risqué,2,,2.93,5.86
5,inappropriate,2,,2.93,5.86
5,hurtful,2,,2.93,5.86
5,trashy,2,,2.93,5.86
5,catty,2,,2.93,5.86
5,pejorative,2,,2.93,5.86
5,slur,2,,2.93,5.86
5,repulsive,2,,2.93,5.86
5,ignorant,2,,2.93,5.86
5,belittling,2,,2.93,5.86
5,racially charged,2,,2.93,5.86
5,dissent,2,,2.93,5.86
5,free speech,2,,2.93,5.86
5,secular,2,,2.93,5.86
5,bitch,2,,2.93,5.86
5,leftwing,2,,2.93,5.86
5,sixties,2,,2.93,5.86
5,mother,2,,2.93,5.86
5,unmarried couples,2,,2.93,5.86
5,hiv infected,2,,2.93,5.86
5,cronyism,2,,2.93,5.86
5,dumbing down,2,,2.93,5.86
5,sleaze,2,,2.93,5.86
5,pettiness,2,,2.93,5.86
5,innuendo,2,,2.93,5.86
5,subtext,2,,2.93,5.86
5,partisanship,2,,2.93,5.86
5,dishonesty,2,,2.93,5.86
5,girls basketball,2,,2.93,5.86
5,divas,2,,2.93,5.86
5,volleyball,2,,2.93,5.86
5,middle schoolers,2,,2.93,5.86
5,clubs,2,,2.93,5.86
5,rockers,2,,2.93,5.86
5,juniors,2,,2.93,5.86
5,coed,2,,2.93,5.86
5,daughters,2,,2.93,5.86
5,boyz,2,,2.93,5.86
5,netball,2,,2.93,5.86
5,scouts,2,,2.93,5.86
5,secondary schools,2,,2.93,5.86
5,swim,2,,2.93,5.86
5,pony,2,,2.93,5.86
5,brownies,2,,2.93,5.86
5,junior,2,,2.93,5.86
5,parents,2,,2.93,5.86
5,singles,2,,2.93,5.86
5,midget,2,,2.93,5.86
5,schoolboys,2,,2.93,5.86
5,swimmers,2,,2.93,5.86
5,kidz,2,,2.93,5.86
5,wrestlers,2,,2.93,5.86
5,stars,2,,2.93,5.86
5,youth soccer,2,,2.93,5.86
5,cheer,2,,2.93,5.86
5,child abuse,2,,2.93,5.86
5,domestic,2,,2.93,5.86
5,reproductive,2,,2.93,5.86
5,genetic,2,,2.93,5.86
5,moral,2,,2.93,5.86
5,unwanted pregnancies,2,,2.93,5.86
5,violence against,2,,2.93,5.86
5,terrorism,2,,2.93,5.86
5,cheating,2,,2.93,5.86
5,neglect,2,,2.93,5.86
5,protest,2,,2.93,5.86
5,fraud,2,,2.93,5.86
5,human trafficking,2,,2.93,5.86
5,criticism,2,,2.93,5.86
5,brutality,2,,2.93,5.86
5,self indulgence,2,,2.93,5.86
5,vitriol,2,,2.93,5.86
5,militarism,2,,2.93,5.86
5,absurdity,2,,2.93,5.86
5,stupidity,2,,2.93,5.86
5,ambivalence,2,,2.93,5.86
5,barbarism,2,,2.93,5.86
5,subjugation,2,,2.93,5.86
5,environmentalism,2,,2.93,5.86
5,colonialism,2,,2.93,5.86
5,child rearing,2,,2.93,5.86
5,zionism,2,,2.93,5.86
5,eugenics,2,,2.93,5.86
5,reactionary,2,,2.93,5.86
5,nationalism,2,,2.93,5.86
5,neo,2,,2.93,5.86
5,liberation,2,,2.93,5.86
5,demographic,2,,2.93,5.86
5,population,2,,2.93,5.86
5,fairness,2,,2.93,5.86
5,socio cultural,2,,2.93,5.86
5,socio economic,2,,2.93,5.86
5,governance,2,,2.93,5.86
5,unfpa,2,,2.93,5.86
5,equal,2,,2.93,5.86
5,workplace,2,,2.93,5.86
5,inclusion,2,,2.93,5.86
5,scapegoating,2,,2.93,5.86
5,racial slurs,2,,2.93,5.86
5,ethnicities,2,,2.93,5.86
5,misperception,2,,2.93,5.86
5,caricature,2,,2.93,5.86
5,portrayals,2,,2.93,5.86
5,fear mongering,2,,2.93,5.86
5,boyfriend,2,,2.93,5.86
5,girlfriend,2,,2.93,5.86
5,porno,2,,2.93,5.86
5,l word,2,,2.93,5.86
5,titillating,2,,2.93,5.86
5,romantic comedies,2,,2.93,5.86
5,lover,2,,2.93,5.86
5,glamour,2,,2.93,5.86
5,nude,2,,2.93,5.86
5,lingerie,2,,2.93,5.86
5,dignity,2,,2.93,5.86
5,immigrant,2,,2.93,5.86
5,freedom,2,,2.93,5.86
5,prop. 8,2,,2.93,5.86
5,education,2,,2.93,5.86
5,constitutional,2,,2.93,5.86
5,democracy,2,,2.93,5.86
5,glaad,2,,2.93,5.86
5,higher education,2,,2.93,5.86
5,widows,2,,2.93,5.86
5,families,2,,2.93,5.86
5,journalists,2,,2.93,5.86
5,golfers,2,,2.93,5.86
5,seniors,2,,2.93,5.86
5,migrants,2,,2.93,5.86
5,immigrants,2,,2.93,5.86
5,elderly,2,,2.93,5.86
5,patriotism,2,,2.93,5.86
5,racial tensions,2,,2.93,5.86
5,outrage,2,,2.93,5.86
5,rhetoric,2,,2.93,5.86
5,racial divide,2,,2.93,5.86
5,racially motivated,2,,2.93,5.86
5,outsiders,2,,2.93,5.86
5,strikers,2,,2.93,5.86
5,shooters,2,,2.93,5.86
5,myths,2,,2.93,5.86
5,superstitions,2,,2.93,5.86
5,conceptions,2,,2.93,5.86
5,traditions,2,,2.93,5.86
5,fantasies,2,,2.93,5.86
5,dogma,2,,2.93,5.86
5,sensibilities,2,,2.93,5.86
5,archetype,2,,2.93,5.86
5,inclinations,2,,2.93,5.86
5,mistrust,2,,2.93,5.86
5,political leanings,2,,2.93,5.86
5,tendencies,2,,2.93,5.86
5,leanings,2,,2.93,5.86
5,idiosyncrasies,2,,2.93,5.86
5,deep seated,2,,2.93,5.86
5,pretensions,2,,2.93,5.86
5,selfishness,2,,2.93,5.86
5,obsessions,2,,2.93,5.86
5,unconsciously,2,,2.93,5.86
5,distrust,2,,2.93,5.86
5,ideological differences,2,,2.93,5.86
5,favoritism,2,,2.93,5.86
5,disparity,2,,2.93,5.86
5,impropriety,2,,2.93,5.86
5,misconduct,2,,2.93,5.86
5,wrongdoing,2,,2.93,5.86
5,improprieties,2,,2.93,5.86
5,caste,2,,2.93,5.86
5,malpractice,2,,2.93,5.86
5,prosecutorial misconduct,2,,2.93,5.86
5,malfeasance,2,,2.93,5.86
5,discrepancies,2,,2.93,5.86
5,extremism,2,,2.93,5.86
5,apathy,2,,2.93,5.86
5,islamic extremism,2,,2.93,5.86
5,inclusiveness,2,,2.93,5.86
5,pluralism,2,,2.93,5.86
5,religious tolerance,2,,2.93,5.86
5,universality,2,,2.93,5.86
5,nationhood,2,,2.93,5.86
5,humans,2,,2.93,5.86
5,hunters,2,,2.93,5.86
5,rabbits,2,,2.93,5.86
5,households,2,,2.93,5.86
5,mice,2,,2.93,5.86
5,human beings,2,,2.93,5.86
5,baby boomers,2,,2.93,5.86
5,offspring,2,,2.93,5.86
5,millennials,2,,2.93,5.86
5,foreigners,2,,2.93,5.86
5,offenders,2,,2.93,5.86
5,toddlers,2,,2.93,5.86
5,cows,2,,2.93,5.86
5,mosquitoes,2,,2.93,5.86
5,mammals,2,,2.93,5.86
5,advertisers,2,,2.93,5.86
5,marketers,2,,2.93,5.86
5,audiences,2,,2.93,5.86
5,patients,2,,2.93,5.86
5,borrowers,2,,2.93,5.86
5,squirrels,2,,2.93,5.86
5,siblings,2,,2.93,5.86
5,generation y,2,,2.93,5.86
5,prospective,2,,2.93,5.86
5,fewer,2,,2.93,5.86
5,desegregation,2,,2.93,5.86
5,jim crow,2,,2.93,5.86
5,multiracial,2,,2.93,5.86
5,naacp,2,,2.93,5.86
5,obcs,2,,2.93,5.86
5,liberal,2,,2.93,5.86
5,guilt,2,,2.93,5.86
5,rapes,2,,2.93,5.86
5,pussy,2,,2.93,5.86
5,vibrator,2,,2.93,5.86
5,castration,2,,2.93,5.86
5,buttocks,2,,2.93,5.86
5,intravenous drug,2,,2.93,5.86
5,sodomized,2,,2.93,5.86
5,sexting,2,,2.93,5.86
5,raping,2,,2.93,5.86
5,fetish,2,,2.93,5.86
5,intelligentsia,2,,2.93,5.86
5,elitists,2,,2.93,5.86
5,evangelicals,2,,2.93,5.86
5,atheists,2,,2.93,5.86
5,fundamentalist,2,,2.93,5.86
5,pair,2,,2.93,5.86
5,stabbing,2,,2.93,5.86
5,teenage girl,2,,2.93,5.86
5,bride,2,,2.93,5.86
5,accused,2,,2.93,5.86
5,alleged,2,,2.93,5.86
