"goal","keyword","pattern","weight","color"
1,"racism","\b(\d*)racism(\d*)\b",4.2123845736013,"#E5243B"
1,"socio economic","\b(\d*)socio economic(\d*)\b",3.93671917436176,"#E5243B"
1,"premiums","\b(\d*)premiums(\d*)\b",3.93671917436176,"#E5243B"
1,"disasters","\b(\d*)disasters(\d*)\b",3.63932645301467,"#E5243B"
1,"extreme poverty","\b(\d*)extreme poverty(\d*)\b",3.63389462248778,"#E5243B"
1,"infant mortality","\b(\d*)infant mortality(\d*)\b",3.63389462248778,"#E5243B"
1,"joblessness","\b(\d*)joblessness(\d*)\b",3.63389462248778,"#E5243B"
1,"insurer","\b(\d*)insurer(\d*)\b",3.63389462248778,"#E5243B"
1,"disaster","\b(\d*)disaster(\d*)\b",3.49809885931559,"#E5243B"
1,"low income","\b(\d*)low income(\d*)\b",3.49538294405215,"#E5243B"
1,"deprivation","\b(\d*)deprivation(\d*)\b",3.42069527430744,"#E5243B"
1,"underdevelopment","\b(\d*)underdevelopment(\d*)\b",3.3310700706138,"#E5243B"
1,"poorer","\b(\d*)poorer(\d*)\b",3.3310700706138,"#E5243B"
1,"gender","\b(\d*)gender(\d*)\b",3.02824551873982,"#E5243B"
1,"illiteracy","\b(\d*)illiteracy(\d*)\b",3.02824551873982,"#E5243B"
1,"abject poverty","\b(\d*)abject poverty(\d*)\b",3.02824551873982,"#E5243B"
1,"environmental degradation","\b(\d*)environmental degradation(\d*)\b",3.02824551873982,"#E5243B"
1,"marginalization","\b(\d*)marginalization(\d*)\b",3.02824551873982,"#E5243B"
1,"equality","\b(\d*)equality(\d*)\b",3.02824551873982,"#E5243B"
1,"retiree","\b(\d*)retiree(\d*)\b",3.02824551873982,"#E5243B"
1,"employer","\b(\d*)employer(\d*)\b",3.02824551873982,"#E5243B"
1,"wage","\b(\d*)wage(\d*)\b",3.02824551873982,"#E5243B"
1,"salaries","\b(\d*)salaries(\d*)\b",3.02824551873982,"#E5243B"
1,"employers","\b(\d*)employers(\d*)\b",3.02824551873982,"#E5243B"
1,"mental health","\b(\d*)mental health(\d*)\b",3.02824551873982,"#E5243B"
1,"foreclosures","\b(\d*)foreclosures(\d*)\b",3.02824551873982,"#E5243B"
1,"health care","\b(\d*)health care(\d*)\b",3.02824551873982,"#E5243B"
1,"flood","\b(\d*)flood(\d*)\b",2.74986420423683,"#E5243B"
1,"hunger","\b(\d*)hunger(\d*)\b",2.72542096686583,"#E5243B"
1,"discrimination","\b(\d*)discrimination(\d*)\b",2.72542096686583,"#E5243B"
1,"hiv aids","\b(\d*)hiv aids(\d*)\b",2.72542096686583,"#E5243B"
1,"socioeconomic","\b(\d*)socioeconomic(\d*)\b",2.72542096686583,"#E5243B"
1,"poorest","\b(\d*)poorest(\d*)\b",2.72542096686583,"#E5243B"
1,"maternal mortality","\b(\d*)maternal mortality(\d*)\b",2.72542096686583,"#E5243B"
1,"educational attainment","\b(\d*)educational attainment(\d*)\b",2.72542096686583,"#E5243B"
1,"inflation","\b(\d*)inflation(\d*)\b",2.72542096686583,"#E5243B"
1,"alleviate poverty","\b(\d*)alleviate poverty(\d*)\b",2.72542096686583,"#E5243B"
1,"recession","\b(\d*)recession(\d*)\b",2.72542096686583,"#E5243B"
1,"backwardness","\b(\d*)backwardness(\d*)\b",2.72542096686583,"#E5243B"
1,"social ills","\b(\d*)social ills(\d*)\b",2.72542096686583,"#E5243B"
1,"minorities","\b(\d*)minorities(\d*)\b",2.72542096686583,"#E5243B"
1,"benefits","\b(\d*)benefits(\d*)\b",2.72542096686583,"#E5243B"
1,"housing","\b(\d*)housing(\d*)\b",2.72542096686583,"#E5243B"
1,"payroll","\b(\d*)payroll(\d*)\b",2.72542096686583,"#E5243B"
1,"affordable housing","\b(\d*)affordable housing(\d*)\b",2.72542096686583,"#E5243B"
1,"unemployment rate","\b(\d*)unemployment rate(\d*)\b",2.72542096686583,"#E5243B"
1,"payrolls","\b(\d*)payrolls(\d*)\b",2.72542096686583,"#E5243B"
1,"jobless claims","\b(\d*)jobless claims(\d*)\b",2.72542096686583,"#E5243B"
1,"economists","\b(\d*)economists(\d*)\b",2.72542096686583,"#E5243B"
1,"reinsurance","\b(\d*)reinsurance(\d*)\b",2.72542096686583,"#E5243B"
1,"health","\b(\d*)health(\d*)\b",2.5312330255296,"#E5243B"
1,"population","\b(\d*)population(\d*)\b",2.42259641499185,"#E5243B"
1,"eradicate poverty","\b(\d*)eradicate poverty(\d*)\b",2.42259641499185,"#E5243B"
1,"poverty eradication","\b(\d*)poverty eradication(\d*)\b",2.42259641499185,"#E5243B"
1,"disparities","\b(\d*)disparities(\d*)\b",2.42259641499185,"#E5243B"
1,"infant mortality rate","\b(\d*)infant mortality rate(\d*)\b",2.42259641499185,"#E5243B"
1,"injustice","\b(\d*)injustice(\d*)\b",2.42259641499185,"#E5243B"
1,"hiv prevalence","\b(\d*)hiv prevalence(\d*)\b",2.42259641499185,"#E5243B"
1,"destitution","\b(\d*)destitution(\d*)\b",2.42259641499185,"#E5243B"
1,"insecurity","\b(\d*)insecurity(\d*)\b",2.42259641499185,"#E5243B"
1,"gender equality","\b(\d*)gender equality(\d*)\b",2.42259641499185,"#E5243B"
1,"poverty stricken","\b(\d*)poverty stricken(\d*)\b",2.42259641499185,"#E5243B"
1,"education","\b(\d*)education(\d*)\b",2.42259641499185,"#E5243B"
1,"tribalism","\b(\d*)tribalism(\d*)\b",2.42259641499185,"#E5243B"
1,"pers","\b(\d*)pers(\d*)\b",2.42259641499185,"#E5243B"
1,"salary","\b(\d*)salary(\d*)\b",2.42259641499185,"#E5243B"
1,"actuarial","\b(\d*)actuarial(\d*)\b",2.42259641499185,"#E5243B"
1,"actuaries","\b(\d*)actuaries(\d*)\b",2.42259641499185,"#E5243B"
1,"mutual fund","\b(\d*)mutual fund(\d*)\b",2.42259641499185,"#E5243B"
1,"jobless rate","\b(\d*)jobless rate(\d*)\b",2.42259641499185,"#E5243B"
1,"welfare recipients","\b(\d*)welfare recipients(\d*)\b",2.42259641499185,"#E5243B"
1,"economy","\b(\d*)economy(\d*)\b",2.42259641499185,"#E5243B"
1,"life expectancy","\b(\d*)life expectancy(\d*)\b",2.42259641499185,"#E5243B"
1,"flooding","\b(\d*)flooding(\d*)\b",2.42259641499185,"#E5243B"
1,"families","\b(\d*)families(\d*)\b",2.42259641499185,"#E5243B"
1,"taxes","\b(\d*)taxes(\d*)\b",2.42259641499185,"#E5243B"
1,"floods","\b(\d*)floods(\d*)\b",2.42259641499185,"#E5243B"
1,"underwriting","\b(\d*)underwriting(\d*)\b",2.42259641499185,"#E5243B"
1,"cigna","\b(\d*)cigna(\d*)\b",2.42259641499185,"#E5243B"
1,"income","\b(\d*)income(\d*)\b",2.28136882129278,"#E5243B"
1,"policy","\b(\d*)policy(\d*)\b",2.24470396523628,"#E5243B"
1,"empowerment","\b(\d*)empowerment(\d*)\b",2.18631178707224,"#E5243B"
1,"beneficiaries","\b(\d*)beneficiaries(\d*)\b",2.12927756653992,"#E5243B"
1,"globalization","\b(\d*)globalization(\d*)\b",2.11977186311787,"#E5243B"
1,"drought","\b(\d*)drought(\d*)\b",2.11977186311787,"#E5243B"
1,"aids","\b(\d*)aids(\d*)\b",2.11977186311787,"#E5243B"
1,"malnutrition","\b(\d*)malnutrition(\d*)\b",2.11977186311787,"#E5243B"
1,"dropout rate","\b(\d*)dropout rate(\d*)\b",2.11977186311787,"#E5243B"
1,"domestic violence","\b(\d*)domestic violence(\d*)\b",2.11977186311787,"#E5243B"
1,"urbanization","\b(\d*)urbanization(\d*)\b",2.11977186311787,"#E5243B"
1,"social cohesion","\b(\d*)social cohesion(\d*)\b",2.11977186311787,"#E5243B"
1,"superannuation","\b(\d*)superannuation(\d*)\b",2.11977186311787,"#E5243B"
1,"employee benefits","\b(\d*)employee benefits(\d*)\b",2.11977186311787,"#E5243B"
1,"workers compensation","\b(\d*)workers compensation(\d*)\b",2.11977186311787,"#E5243B"
1,"annuities","\b(\d*)annuities(\d*)\b",2.11977186311787,"#E5243B"
1,"erisa","\b(\d*)erisa(\d*)\b",2.11977186311787,"#E5243B"
1,"mutual funds","\b(\d*)mutual funds(\d*)\b",2.11977186311787,"#E5243B"
1,"axa","\b(\d*)axa(\d*)\b",2.11977186311787,"#E5243B"
1,"mortgage","\b(\d*)mortgage(\d*)\b",2.11977186311787,"#E5243B"
1,"needy","\b(\d*)needy(\d*)\b",2.11977186311787,"#E5243B"
1,"disabled","\b(\d*)disabled(\d*)\b",2.11977186311787,"#E5243B"
1,"rates","\b(\d*)rates(\d*)\b",2.11977186311787,"#E5243B"
1,"baby boomers","\b(\d*)baby boomers(\d*)\b",2.11977186311787,"#E5243B"
1,"oppression","\b(\d*)oppression(\d*)\b",2.11977186311787,"#E5243B"
1,"carers","\b(\d*)carers(\d*)\b",2.11977186311787,"#E5243B"
1,"healthcare","\b(\d*)healthcare(\d*)\b",2.11977186311787,"#E5243B"
1,"destitute","\b(\d*)destitute(\d*)\b",2.11977186311787,"#E5243B"
1,"catastrophe","\b(\d*)catastrophe(\d*)\b",2.11977186311787,"#E5243B"
1,"tornado","\b(\d*)tornado(\d*)\b",2.11977186311787,"#E5243B"
1,"insurance premiums","\b(\d*)insurance premiums(\d*)\b",2.11977186311787,"#E5243B"
1,"disadvantaged","\b(\d*)disadvantaged(\d*)\b",1.95545898967952,"#E5243B"
1,"social protection","\b(\d*)social protection(\d*)\b",1.93508962520369,"#E5243B"
1,"urban","\b(\d*)urban(\d*)\b",1.93101575230853,"#E5243B"
1,"exclusion","\b(\d*)exclusion(\d*)\b",1.90249864204237,"#E5243B"
1,"health insurance","\b(\d*)health insurance(\d*)\b",1.87669744703965,"#E5243B"
1,"vulnerable","\b(\d*)vulnerable(\d*)\b",1.85768604019555,"#E5243B"
1,"policies","\b(\d*)policies(\d*)\b",1.83324280282455,"#E5243B"
1,"poverty alleviation","\b(\d*)poverty alleviation(\d*)\b",1.81694731124389,"#E5243B"
1,"dropout rates","\b(\d*)dropout rates(\d*)\b",1.81694731124389,"#E5243B"
1,"inequities","\b(\d*)inequities(\d*)\b",1.81694731124389,"#E5243B"
1,"employability","\b(\d*)employability(\d*)\b",1.81694731124389,"#E5243B"
1,"pension fund","\b(\d*)pension fund(\d*)\b",1.81694731124389,"#E5243B"
1,"pension schemes","\b(\d*)pension schemes(\d*)\b",1.81694731124389,"#E5243B"
1,"retirement system","\b(\d*)retirement system(\d*)\b",1.81694731124389,"#E5243B"
1,"compensation","\b(\d*)compensation(\d*)\b",1.81694731124389,"#E5243B"
1,"life insurance","\b(\d*)life insurance(\d*)\b",1.81694731124389,"#E5243B"
1,"actuary","\b(\d*)actuary(\d*)\b",1.81694731124389,"#E5243B"
1,"long term care","\b(\d*)long term care(\d*)\b",1.81694731124389,"#E5243B"
1,"policyholders","\b(\d*)policyholders(\d*)\b",1.81694731124389,"#E5243B"
1,"policyholder","\b(\d*)policyholder(\d*)\b",1.81694731124389,"#E5243B"
1,"hsa","\b(\d*)hsa(\d*)\b",1.81694731124389,"#E5243B"
1,"liability","\b(\d*)liability(\d*)\b",1.81694731124389,"#E5243B"
1,"job","\b(\d*)job(\d*)\b",1.81694731124389,"#E5243B"
1,"job seekers","\b(\d*)job seekers(\d*)\b",1.81694731124389,"#E5243B"
1,"productivity","\b(\d*)productivity(\d*)\b",1.81694731124389,"#E5243B"
1,"childcare","\b(\d*)childcare(\d*)\b",1.81694731124389,"#E5243B"
1,"hourly wages","\b(\d*)hourly wages(\d*)\b",1.81694731124389,"#E5243B"
1,"underemployed","\b(\d*)underemployed(\d*)\b",1.81694731124389,"#E5243B"
1,"impoverished","\b(\d*)impoverished(\d*)\b",1.81694731124389,"#E5243B"
1,"orphans","\b(\d*)orphans(\d*)\b",1.81694731124389,"#E5243B"
1,"oppressed","\b(\d*)oppressed(\d*)\b",1.81694731124389,"#E5243B"
1,"shelter","\b(\d*)shelter(\d*)\b",1.81694731124389,"#E5243B"
1,"workers","\b(\d*)workers(\d*)\b",1.81694731124389,"#E5243B"
1,"unequal","\b(\d*)unequal(\d*)\b",1.81694731124389,"#E5243B"
1,"earthquake","\b(\d*)earthquake(\d*)\b",1.81694731124389,"#E5243B"
1,"quake","\b(\d*)quake(\d*)\b",1.81694731124389,"#E5243B"
1,"tsunami","\b(\d*)tsunami(\d*)\b",1.81694731124389,"#E5243B"
1,"landslide","\b(\d*)landslide(\d*)\b",1.81694731124389,"#E5243B"
1,"hurricane","\b(\d*)hurricane(\d*)\b",1.81694731124389,"#E5243B"
1,"hsas","\b(\d*)hsas(\d*)\b",1.81694731124389,"#E5243B"
1,"medicare","\b(\d*)medicare(\d*)\b",1.81694731124389,"#E5243B"
1,"food pantry","\b(\d*)food pantry(\d*)\b",1.81694731124389,"#E5243B"
1,"child support","\b(\d*)child support(\d*)\b",1.7992938620315,"#E5243B"
1,"reimbursement","\b(\d*)reimbursement(\d*)\b",1.78571428571429,"#E5243B"
1,"security","\b(\d*)security(\d*)\b",1.57523085279739,"#E5243B"
1,"bullying","\b(\d*)bullying(\d*)\b",1.51412275936991,"#E5243B"
1,"obesity","\b(\d*)obesity(\d*)\b",1.51412275936991,"#E5243B"
1,"literacy","\b(\d*)literacy(\d*)\b",1.51412275936991,"#E5243B"
1,"inequity","\b(\d*)inequity(\d*)\b",1.51412275936991,"#E5243B"
1,"racial","\b(\d*)racial(\d*)\b",1.51412275936991,"#E5243B"
1,"teenage pregnancy","\b(\d*)teenage pregnancy(\d*)\b",1.51412275936991,"#E5243B"
1,"neglect","\b(\d*)neglect(\d*)\b",1.51412275936991,"#E5243B"
1,"prostitution","\b(\d*)prostitution(\d*)\b",1.51412275936991,"#E5243B"
1,"mortality","\b(\d*)mortality(\d*)\b",1.51412275936991,"#E5243B"
1,"violent crime","\b(\d*)violent crime(\d*)\b",1.51412275936991,"#E5243B"
1,"societal","\b(\d*)societal(\d*)\b",1.51412275936991,"#E5243B"
1,"prosperity","\b(\d*)prosperity(\d*)\b",1.51412275936991,"#E5243B"
1,"demographic","\b(\d*)demographic(\d*)\b",1.51412275936991,"#E5243B"
1,"economically disadvantaged","\b(\d*)economically disadvantaged(\d*)\b",1.51412275936991,"#E5243B"
1,"landless","\b(\d*)landless(\d*)\b",1.51412275936991,"#E5243B"
1,"governance","\b(\d*)governance(\d*)\b",1.51412275936991,"#E5243B"
1,"ethnic minorities","\b(\d*)ethnic minorities(\d*)\b",1.51412275936991,"#E5243B"
1,"tax","\b(\d*)tax(\d*)\b",1.51412275936991,"#E5243B"
1,"kiwisaver","\b(\d*)kiwisaver(\d*)\b",1.51412275936991,"#E5243B"
1,"civil service","\b(\d*)civil service(\d*)\b",1.51412275936991,"#E5243B"
1,"k","\b(\d*)k(\d*)\b",1.51412275936991,"#E5243B"
1,"unfunded liability","\b(\d*)unfunded liability(\d*)\b",1.51412275936991,"#E5243B"
1,"asset allocation","\b(\d*)asset allocation(\d*)\b",1.51412275936991,"#E5243B"
1,"variable annuities","\b(\d*)variable annuities(\d*)\b",1.51412275936991,"#E5243B"
1,"iras","\b(\d*)iras(\d*)\b",1.51412275936991,"#E5243B"
1,"variable annuity","\b(\d*)variable annuity(\d*)\b",1.51412275936991,"#E5243B"
1,"employee","\b(\d*)employee(\d*)\b",1.51412275936991,"#E5243B"
1,"seasonally adjusted","\b(\d*)seasonally adjusted(\d*)\b",1.51412275936991,"#E5243B"
1,"minimum wage","\b(\d*)minimum wage(\d*)\b",1.51412275936991,"#E5243B"
1,"underprivileged","\b(\d*)underprivileged(\d*)\b",1.51412275936991,"#E5243B"
1,"basic necessities","\b(\d*)basic necessities(\d*)\b",1.51412275936991,"#E5243B"
1,"underclass","\b(\d*)underclass(\d*)\b",1.51412275936991,"#E5243B"
1,"rents","\b(\d*)rents(\d*)\b",1.51412275936991,"#E5243B"
1,"tuition","\b(\d*)tuition(\d*)\b",1.51412275936991,"#E5243B"
1,"prices","\b(\d*)prices(\d*)\b",1.51412275936991,"#E5243B"
1,"household incomes","\b(\d*)household incomes(\d*)\b",1.51412275936991,"#E5243B"
1,"economies","\b(\d*)economies(\d*)\b",1.51412275936991,"#E5243B"
1,"seniors","\b(\d*)seniors(\d*)\b",1.51412275936991,"#E5243B"
1,"renters","\b(\d*)renters(\d*)\b",1.51412275936991,"#E5243B"
1,"aarp","\b(\d*)aarp(\d*)\b",1.51412275936991,"#E5243B"
1,"senior citizens","\b(\d*)senior citizens(\d*)\b",1.51412275936991,"#E5243B"
1,"immigrants","\b(\d*)immigrants(\d*)\b",1.51412275936991,"#E5243B"
1,"savers","\b(\d*)savers(\d*)\b",1.51412275936991,"#E5243B"
1,"nurses","\b(\d*)nurses(\d*)\b",1.51412275936991,"#E5243B"
1,"racial discrimination","\b(\d*)racial discrimination(\d*)\b",1.51412275936991,"#E5243B"
1,"segregation","\b(\d*)segregation(\d*)\b",1.51412275936991,"#E5243B"
1,"inequitable","\b(\d*)inequitable(\d*)\b",1.51412275936991,"#E5243B"
1,"affluence","\b(\d*)affluence(\d*)\b",1.51412275936991,"#E5243B"
1,"repression","\b(\d*)repression(\d*)\b",1.51412275936991,"#E5243B"
1,"stagnation","\b(\d*)stagnation(\d*)\b",1.51412275936991,"#E5243B"
1,"hopelessness","\b(\d*)hopelessness(\d*)\b",1.51412275936991,"#E5243B"
1,"mental illness","\b(\d*)mental illness(\d*)\b",1.51412275936991,"#E5243B"
1,"autism","\b(\d*)autism(\d*)\b",1.51412275936991,"#E5243B"
1,"charitable","\b(\d*)charitable(\d*)\b",1.51412275936991,"#E5243B"
1,"relief","\b(\d*)relief(\d*)\b",1.51412275936991,"#E5243B"
1,"worker","\b(\d*)worker(\d*)\b",1.51412275936991,"#E5243B"
1,"typhoon","\b(\d*)typhoon(\d*)\b",1.51412275936991,"#E5243B"
1,"cyclone","\b(\d*)cyclone(\d*)\b",1.51412275936991,"#E5243B"
1,"bird flu","\b(\d*)bird flu(\d*)\b",1.51412275936991,"#E5243B"
1,"storm","\b(\d*)storm(\d*)\b",1.51412275936991,"#E5243B"
1,"insured","\b(\d*)insured(\d*)\b",1.51412275936991,"#E5243B"
1,"deductibles","\b(\d*)deductibles(\d*)\b",1.51412275936991,"#E5243B"
1,"medicare advantage","\b(\d*)medicare advantage(\d*)\b",1.51412275936991,"#E5243B"
1,"hmo","\b(\d*)hmo(\d*)\b",1.51412275936991,"#E5243B"
1,"casualty insurance","\b(\d*)casualty insurance(\d*)\b",1.51412275936991,"#E5243B"
1,"tricare","\b(\d*)tricare(\d*)\b",1.51412275936991,"#E5243B"
1,"indemnity","\b(\d*)indemnity(\d*)\b",1.51412275936991,"#E5243B"
1,"pensioner","\b(\d*)pensioner(\d*)\b",1.51412275936991,"#E5243B"
1,"medicaid","\b(\d*)medicaid(\d*)\b",1.51412275936991,"#E5243B"
1,"redistribution","\b(\d*)redistribution(\d*)\b",1.38511678435633,"#E5243B"
1,"vulnerability","\b(\d*)vulnerability(\d*)\b",1.31993481803368,"#E5243B"
1,"violence","\b(\d*)violence(\d*)\b",1.21129820749593,"#E5243B"
1,"globalisation","\b(\d*)globalisation(\d*)\b",1.21129820749593,"#E5243B"
1,"malaria","\b(\d*)malaria(\d*)\b",1.21129820749593,"#E5243B"
1,"anti semitism","\b(\d*)anti semitism(\d*)\b",1.21129820749593,"#E5243B"
1,"maternal","\b(\d*)maternal(\d*)\b",1.21129820749593,"#E5243B"
1,"economic policy","\b(\d*)economic policy(\d*)\b",1.21129820749593,"#E5243B"
1,"millennium development goals","\b(\d*)millennium development goals(\d*)\b",1.21129820749593,"#E5243B"
1,"upliftment","\b(\d*)upliftment(\d*)\b",1.21129820749593,"#E5243B"
1,"socioeconomic status","\b(\d*)socioeconomic status(\d*)\b",1.21129820749593,"#E5243B"
1,"cultural","\b(\d*)cultural(\d*)\b",1.21129820749593,"#E5243B"
1,"tertiary education","\b(\d*)tertiary education(\d*)\b",1.21129820749593,"#E5243B"
1,"ethnicity","\b(\d*)ethnicity(\d*)\b",1.21129820749593,"#E5243B"
1,"decentralization","\b(\d*)decentralization(\d*)\b",1.21129820749593,"#E5243B"
1,"equitable","\b(\d*)equitable(\d*)\b",1.21129820749593,"#E5243B"
1,"mutual","\b(\d*)mutual(\d*)\b",1.21129820749593,"#E5243B"
1,"roth ira","\b(\d*)roth ira(\d*)\b",1.21129820749593,"#E5243B"
1,"nest eggs","\b(\d*)nest eggs(\d*)\b",1.21129820749593,"#E5243B"
1,"fidelity","\b(\d*)fidelity(\d*)\b",1.21129820749593,"#E5243B"
1,"unions","\b(\d*)unions(\d*)\b",1.21129820749593,"#E5243B"
1,"ifas","\b(\d*)ifas(\d*)\b",1.21129820749593,"#E5243B"
1,"labor","\b(\d*)labor(\d*)\b",1.21129820749593,"#E5243B"
1,"jobseekers","\b(\d*)jobseekers(\d*)\b",1.21129820749593,"#E5243B"
1,"legal aid","\b(\d*)legal aid(\d*)\b",1.21129820749593,"#E5243B"
1,"juvenile justice","\b(\d*)juvenile justice(\d*)\b",1.21129820749593,"#E5243B"
1,"migrant","\b(\d*)migrant(\d*)\b",1.21129820749593,"#E5243B"
1,"average hourly","\b(\d*)average hourly(\d*)\b",1.21129820749593,"#E5243B"
1,"malnourished","\b(\d*)malnourished(\d*)\b",1.21129820749593,"#E5243B"
1,"squalor","\b(\d*)squalor(\d*)\b",1.21129820749593,"#E5243B"
1,"widows","\b(\d*)widows(\d*)\b",1.21129820749593,"#E5243B"
1,"slum dwellers","\b(\d*)slum dwellers(\d*)\b",1.21129820749593,"#E5243B"
1,"indigent","\b(\d*)indigent(\d*)\b",1.21129820749593,"#E5243B"
1,"marginalized","\b(\d*)marginalized(\d*)\b",1.21129820749593,"#E5243B"
1,"starvation","\b(\d*)starvation(\d*)\b",1.21129820749593,"#E5243B"
1,"displaced","\b(\d*)displaced(\d*)\b",1.21129820749593,"#E5243B"
1,"soup kitchens","\b(\d*)soup kitchens(\d*)\b",1.21129820749593,"#E5243B"
1,"desperate","\b(\d*)desperate(\d*)\b",1.21129820749593,"#E5243B"
1,"refugee","\b(\d*)refugee(\d*)\b",1.21129820749593,"#E5243B"
1,"migrants","\b(\d*)migrants(\d*)\b",1.21129820749593,"#E5243B"
1,"microcredit","\b(\d*)microcredit(\d*)\b",1.21129820749593,"#E5243B"
1,"jobless benefits","\b(\d*)jobless benefits(\d*)\b",1.21129820749593,"#E5243B"
1,"birthrate","\b(\d*)birthrate(\d*)\b",1.21129820749593,"#E5243B"
1,"gdp","\b(\d*)gdp(\d*)\b",1.21129820749593,"#E5243B"
1,"foreclosure","\b(\d*)foreclosure(\d*)\b",1.21129820749593,"#E5243B"
1,"median","\b(\d*)median(\d*)\b",1.21129820749593,"#E5243B"
1,"median household","\b(\d*)median household(\d*)\b",1.21129820749593,"#E5243B"
1,"remittances","\b(\d*)remittances(\d*)\b",1.21129820749593,"#E5243B"
1,"inventories","\b(\d*)inventories(\d*)\b",1.21129820749593,"#E5243B"
1,"disposable income","\b(\d*)disposable income(\d*)\b",1.21129820749593,"#E5243B"
1,"census","\b(\d*)census(\d*)\b",1.21129820749593,"#E5243B"
1,"employees","\b(\d*)employees(\d*)\b",1.21129820749593,"#E5243B"
1,"taxpayers","\b(\d*)taxpayers(\d*)\b",1.21129820749593,"#E5243B"
1,"caregivers","\b(\d*)caregivers(\d*)\b",1.21129820749593,"#E5243B"
1,"boomers","\b(\d*)boomers(\d*)\b",1.21129820749593,"#E5243B"
1,"fixed incomes","\b(\d*)fixed incomes(\d*)\b",1.21129820749593,"#E5243B"
1,"transgender","\b(\d*)transgender(\d*)\b",1.21129820749593,"#E5243B"
1,"households","\b(\d*)households(\d*)\b",1.21129820749593,"#E5243B"
1,"subsidies","\b(\d*)subsidies(\d*)\b",1.21129820749593,"#E5243B"
1,"injustices","\b(\d*)injustices(\d*)\b",1.21129820749593,"#E5243B"
1,"unfairness","\b(\d*)unfairness(\d*)\b",1.21129820749593,"#E5243B"
1,"alienation","\b(\d*)alienation(\d*)\b",1.21129820749593,"#E5243B"
1,"rampant corruption","\b(\d*)rampant corruption(\d*)\b",1.21129820749593,"#E5243B"
1,"budget deficits","\b(\d*)budget deficits(\d*)\b",1.21129820749593,"#E5243B"
1,"psychiatric","\b(\d*)psychiatric(\d*)\b",1.21129820749593,"#E5243B"
1,"mentally ill","\b(\d*)mentally ill(\d*)\b",1.21129820749593,"#E5243B"
1,"substance abuse","\b(\d*)substance abuse(\d*)\b",1.21129820749593,"#E5243B"
1,"developmentally disabled","\b(\d*)developmentally disabled(\d*)\b",1.21129820749593,"#E5243B"
1,"dementia","\b(\d*)dementia(\d*)\b",1.21129820749593,"#E5243B"
1,"demographics","\b(\d*)demographics(\d*)\b",1.21129820749593,"#E5243B"
1,"disproportionately","\b(\d*)disproportionately(\d*)\b",1.21129820749593,"#E5243B"
1,"savings","\b(\d*)savings(\d*)\b",1.21129820749593,"#E5243B"
1,"metlife","\b(\d*)metlife(\d*)\b",1.21129820749593,"#E5243B"
1,"aid","\b(\d*)aid(\d*)\b",1.21129820749593,"#E5243B"
1,"disabilities","\b(\d*)disabilities(\d*)\b",1.21129820749593,"#E5243B"
1,"developmental disabilities","\b(\d*)developmental disabilities(\d*)\b",1.21129820749593,"#E5243B"
1,"charity","\b(\d*)charity(\d*)\b",1.21129820749593,"#E5243B"
1,"antivirus","\b(\d*)antivirus(\d*)\b",1.21129820749593,"#E5243B"
